config,nrh,workload,ramulator.normalized_ipc,ramulator.normalized_read_latency,ramulator.normalized_stall_cycles,ramulator.normalized_rbmpki,ramulator.preventive_refreshes_channel_0_core
Baseline0,0,511.povray,1.0,1.0,1.0,1.0,0.0
CoMeT1000-1,1000,511.povray,1.0,1.0,1.0,1.0,0.0
CoMeT1000-2,1000,511.povray,1.0,1.0,1.0,1.0,0.0
CoMeT1000-3,1000,511.povray,1.0,1.0,1.0,1.0,0.0
CoMeT1000-4,1000,511.povray,1.0,1.0,1.0,1.0,0.0
CoMeT1000-5,1000,511.povray,1.0,1.0,1.0,1.0,0.0
CoMeT500-1,500,511.povray,1.0,1.0,1.0,1.0,0.0
CoMeT500-2,500,511.povray,1.0,1.0,1.0,1.0,0.0
CoMeT500-3,500,511.povray,1.0,1.0,1.0,1.0,0.0
CoMeT500-4,500,511.povray,1.0,1.0,1.0,1.0,0.0
CoMeT500-5,500,511.povray,1.0,1.0,1.0,1.0,0.0
CoMeT250-1,250,511.povray,1.0,1.0,1.0,1.0,0.0
CoMeT250-2,250,511.povray,1.0,1.0,1.0,1.0,0.0
CoMeT250-3,250,511.povray,1.0,1.0,1.0,1.0,0.0
CoMeT250-4,250,511.povray,1.0,1.0,1.0,1.0,0.0
CoMeT250-5,250,511.povray,1.0,1.0,1.0,1.0,0.0
CoMeT125-1,125,511.povray,1.0,1.0,1.0,1.0,0.0
CoMeT125-2,125,511.povray,1.0,1.0,1.0,1.0,0.0
CoMeT125-3,125,511.povray,1.0,1.0,1.0,1.0,0.0
CoMeT125-4,125,511.povray,1.0,1.0,1.0,1.0,0.0
CoMeT125-5,125,511.povray,1.0,1.0,1.0,1.0,0.0
Baseline0,0,ycsb_eserver,1.0,1.0,1.0,1.0,0.0
CoMeT1000-1,1000,ycsb_eserver,1.0,1.0,1.0,1.0,0.0
CoMeT1000-2,1000,ycsb_eserver,1.0,1.0,1.0,1.0,0.0
CoMeT1000-3,1000,ycsb_eserver,1.0,1.0,1.0,1.0,0.0
CoMeT1000-4,1000,ycsb_eserver,1.0,1.0,1.0,1.0,0.0
CoMeT1000-5,1000,ycsb_eserver,1.0,1.0,1.0,1.0,0.0
CoMeT500-1,500,ycsb_eserver,1.0,1.0,1.0,1.0,0.0
CoMeT500-2,500,ycsb_eserver,1.0,1.0,1.0,1.0,0.0
CoMeT500-3,500,ycsb_eserver,1.0,1.0,1.0,1.0,0.0
CoMeT500-4,500,ycsb_eserver,1.0,1.0,1.0,1.0,0.0
CoMeT500-5,500,ycsb_eserver,1.0,1.0,1.0,1.0,0.0
CoMeT250-1,250,ycsb_eserver,1.0,1.0,1.0,1.0,0.0
CoMeT250-2,250,ycsb_eserver,1.0,1.0,1.0,1.0,0.0
CoMeT250-3,250,ycsb_eserver,0.9987576297510882,1.003402881841367,1.0025025616069838,1.0000203042740496,690.0
CoMeT250-4,250,ycsb_eserver,0.9944335385014479,1.011670028058402,1.0112595022456692,1.0005395135676058,3246.0
CoMeT250-5,250,ycsb_eserver,0.9953211298383643,1.0096243925462303,1.0094555807745367,1.0003103653319023,2578.0
CoMeT125-1,125,ycsb_eserver,0.9987576297510882,1.003402881841367,1.0025025616069838,1.0000203042740496,690.0
CoMeT125-2,125,ycsb_eserver,0.9903505122742313,1.019804727756976,1.0195990351764888,1.0003277689953736,5550.0
CoMeT125-3,125,ycsb_eserver,0.9856249927732249,1.0297956541975728,1.0293365902054767,1.0004060854809937,8482.0
CoMeT125-4,125,ycsb_eserver,0.9748842909483976,1.0556633192568,1.0518204882605562,1.000060912822149,14968.0
CoMeT125-5,125,ycsb_eserver,0.9740172985916389,1.057183832618733,1.0536587342427537,1.0004698989137213,15546.0
Baseline0,0,462.libquantum,1.0,1.0,1.0,1.0,0.0
CoMeT1000-1,1000,462.libquantum,1.0,1.0,1.0,1.0,0.0
CoMeT1000-2,1000,462.libquantum,0.9996139817964858,1.000455984159013,1.0005223376082204,0.9998282980433781,1048.0
CoMeT1000-3,1000,462.libquantum,0.9975931819817153,1.002770678233275,1.003262562210384,0.9998701085847633,4986.0
CoMeT1000-4,1000,462.libquantum,0.9951105448435619,1.0054368656928976,1.00664511286332,0.9992540999416881,10510.0
CoMeT1000-5,1000,462.libquantum,0.9963100242922057,1.0036025752152866,1.0050088826633279,0.9994837791823643,7254.0
CoMeT500-1,500,462.libquantum,0.9973416881941293,1.0029803435248346,1.003604416998906,0.9999236260777365,5370.0
CoMeT500-2,500,462.libquantum,0.9943460607265557,1.0067544897089653,1.0076900538968665,0.9992295710907423,11816.0
CoMeT500-3,500,462.libquantum,0.9912622744300577,1.0105393071873439,1.011920169387054,0.9995439863619587,19956.0
CoMeT500-4,500,462.libquantum,0.9892433397222251,1.0147298780415142,1.0147055269357195,0.9986174647648631,27652.0
CoMeT500-5,500,462.libquantum,0.9885632560573842,1.0149942184539449,1.0156459388899763,0.9984491076515521,29878.0
CoMeT250-1,250,462.libquantum,0.9907725676993608,1.0110149978325307,1.0125943025531,0.9996103257542901,20870.0
CoMeT250-2,250,462.libquantum,0.9863085849613223,1.0180069421530873,1.01877320718866,0.9986771144705726,32932.0
CoMeT250-3,250,462.libquantum,0.9805272667485643,1.02510044691478,1.0268570761230589,0.9985561426374981,46936.0
CoMeT250-4,250,462.libquantum,0.9778674931155463,1.0297526183986203,1.030609546254747,0.9975264883716521,58860.0
CoMeT250-5,250,462.libquantum,0.9736178376646386,1.0359715165818726,1.0366454692680975,0.9973363897768209,70818.0
CoMeT125-1,125,462.libquantum,0.9797528972786602,1.0258717592720117,1.0279471920742294,0.9984836710324304,47863.0
CoMeT125-2,125,462.libquantum,0.9702775815445382,1.0396834908777772,1.0414267915032402,0.9975131089984091,74418.0
CoMeT125-3,125,462.libquantum,0.962174623977916,1.0512595497094772,1.0531650370620746,0.9963680576383398,97592.0
CoMeT125-4,125,462.libquantum,0.9546413031462392,1.0630911823754956,1.0642568853713048,0.9948416941408378,125636.0
CoMeT125-5,125,462.libquantum,0.9467162619901099,1.0757503165247506,1.0761161686507408,0.9940010235220532,150714.0
Baseline0,0,447.dealII,1.0,1.0,1.0,1.0,0.0
CoMeT1000-1,1000,447.dealII,1.0,1.0,1.0,1.0,0.0
CoMeT1000-2,1000,447.dealII,1.0,1.0,1.0,1.0,0.0
CoMeT1000-3,1000,447.dealII,1.0,1.0,1.0,1.0,0.0
CoMeT1000-4,1000,447.dealII,1.0,1.0,1.0,1.0,0.0
CoMeT1000-5,1000,447.dealII,1.0,1.0,1.0,1.0,0.0
CoMeT500-1,500,447.dealII,1.0,1.0,1.0,1.0,0.0
CoMeT500-2,500,447.dealII,1.0,1.0,1.0,1.0,0.0
CoMeT500-3,500,447.dealII,1.0,1.0,1.0,1.0,0.0
CoMeT500-4,500,447.dealII,1.0,1.0,1.0,1.0,0.0
CoMeT500-5,500,447.dealII,1.0,1.0,1.0,1.0,0.0
CoMeT250-1,250,447.dealII,1.0,1.0,1.0,1.0,0.0
CoMeT250-2,250,447.dealII,1.0,1.0,1.0,1.0,0.0
CoMeT250-3,250,447.dealII,1.0,1.0,1.0,1.0,0.0
CoMeT250-4,250,447.dealII,1.0,1.0,1.0,1.0,0.0
CoMeT250-5,250,447.dealII,1.0,1.0,1.0,1.0,0.0
CoMeT125-1,125,447.dealII,1.0,1.0,1.0,1.0,0.0
CoMeT125-2,125,447.dealII,1.0,1.0,1.0,1.0,0.0
CoMeT125-3,125,447.dealII,1.0,1.0,1.0,1.0,0.0
CoMeT125-4,125,447.dealII,1.0,1.0,1.0,1.0,0.0
CoMeT125-5,125,447.dealII,1.0,1.0,1.0,1.0,0.0
Baseline0,0,481.wrf,1.0,1.0,1.0,1.0,0.0
CoMeT1000-1,1000,481.wrf,1.0,1.0,1.0,1.0,0.0
CoMeT1000-2,1000,481.wrf,1.0,1.0,1.0,1.0,0.0
CoMeT1000-3,1000,481.wrf,1.0,1.0,1.0,1.0,0.0
CoMeT1000-4,1000,481.wrf,1.0,1.0,1.0,1.0,0.0
CoMeT1000-5,1000,481.wrf,1.0,1.0,1.0,1.0,0.0
CoMeT500-1,500,481.wrf,1.0,1.0,1.0,1.0,0.0
CoMeT500-2,500,481.wrf,1.0,1.0,1.0,1.0,0.0
CoMeT500-3,500,481.wrf,1.0,1.0,1.0,1.0,0.0
CoMeT500-4,500,481.wrf,1.0,1.0,1.0,1.0,0.0
CoMeT500-5,500,481.wrf,1.0,1.0,1.0,1.0,0.0
CoMeT250-1,250,481.wrf,1.0,1.0,1.0,1.0,0.0
CoMeT250-2,250,481.wrf,1.0,1.0,1.0,1.0,0.0
CoMeT250-3,250,481.wrf,1.0,1.0,1.0,1.0,0.0
CoMeT250-4,250,481.wrf,1.0,1.0,1.0,1.0,0.0
CoMeT250-5,250,481.wrf,1.0,1.0,1.0,1.0,0.0
CoMeT125-1,125,481.wrf,1.0,1.0,1.0,1.0,0.0
CoMeT125-2,125,481.wrf,1.0,1.0,1.0,1.0,0.0
CoMeT125-3,125,481.wrf,1.0,1.0,1.0,1.0,0.0
CoMeT125-4,125,481.wrf,1.0,1.0,1.0,1.0,0.0
CoMeT125-5,125,481.wrf,0.9999818841820717,1.0048394422590785,1.0018376446015425,1.0,4.0
Baseline0,0,437.leslie3d,1.0,1.0,1.0,1.0,0.0
CoMeT1000-1,1000,437.leslie3d,0.9993380840895626,1.0009243414710227,1.0008958742983851,1.0000128148775602,1706.0
CoMeT1000-2,1000,437.leslie3d,0.9969764428411129,1.0033885397720923,1.004093665728332,1.0000592688087162,6184.0
CoMeT1000-3,1000,437.leslie3d,0.9958661247987853,1.0044018927220097,1.0057192996432014,0.9999766128484524,7452.0
CoMeT1000-4,1000,437.leslie3d,0.9959225128159503,1.0047427226852779,1.0053928017716094,1.000054142857692,8250.0
CoMeT1000-5,1000,437.leslie3d,0.9924752344409447,1.0123647603948043,1.0098724887585193,1.0000826559602636,15576.0
CoMeT500-1,500,437.leslie3d,0.9947271184764497,1.0055027957316738,1.0072678016072891,0.9998849864738967,9424.0
CoMeT500-2,500,437.leslie3d,0.9834469807179552,1.0206451490094894,1.0223407124980972,1.0002354733751695,31724.0
CoMeT500-3,500,437.leslie3d,0.98127912852618,1.0265732913983816,1.0241328094539124,1.0000977134413969,35814.0
CoMeT500-4,500,437.leslie3d,0.9723731249832706,1.0436616900637008,1.0358424649412772,1.0000019222316339,52818.0
CoMeT500-5,500,437.leslie3d,0.965584473931477,1.0539158664680446,1.0453292873730757,1.0003447202063707,68792.0
CoMeT250-1,250,437.leslie3d,0.9702212966164946,1.0393224295909131,1.0398981332424708,1.0000285131025715,55858.0
CoMeT250-2,250,437.leslie3d,0.9529196565150356,1.0675402227988755,1.0640885468222163,1.0003927759972218,91038.0
CoMeT250-3,250,437.leslie3d,0.939668339943096,1.0805850711735687,1.0847880346949834,1.000508109895264,118800.0
CoMeT250-4,250,437.leslie3d,0.9286346723882954,1.0945703611915847,1.1020584601688896,1.0005465545279446,144580.0
CoMeT250-5,250,437.leslie3d,0.9230666023275191,1.1003020225304165,1.1106683051372837,1.0006000566417588,158196.0
CoMeT125-1,125,437.leslie3d,0.9103236512714182,1.1068577523373497,1.1312283705183608,1.0005984547820639,173768.0
CoMeT125-2,125,437.leslie3d,0.905477854329968,1.1222281606873337,1.1393312873483619,1.0007778630679072,193474.0
CoMeT125-3,125,437.leslie3d,0.8761298252944861,1.1504733647149559,1.1894216963797213,1.0008592375404148,258346.0
CoMeT125-4,125,437.leslie3d,0.8740923666480576,1.1597559675638633,1.192993750307279,1.0007807464153582,274916.0
CoMeT125-5,125,437.leslie3d,0.8542128293552775,1.1881963263115622,1.2282973695342794,1.0008915951062545,330146.0
Baseline0,0,464.h264ref,1.0,1.0,1.0,1.0,0.0
CoMeT1000-1,1000,464.h264ref,1.0,1.0,1.0,1.0,0.0
CoMeT1000-2,1000,464.h264ref,1.0,1.0,1.0,1.0,0.0
CoMeT1000-3,1000,464.h264ref,1.0,1.0,1.0,1.0,0.0
CoMeT1000-4,1000,464.h264ref,1.0,1.0,1.0,1.0,0.0
CoMeT1000-5,1000,464.h264ref,1.0,1.0,1.0,1.0,0.0
CoMeT500-1,500,464.h264ref,1.0,1.0,1.0,1.0,0.0
CoMeT500-2,500,464.h264ref,1.0,1.0,1.0,1.0,0.0
CoMeT500-3,500,464.h264ref,1.0,1.0,1.0,1.0,0.0
CoMeT500-4,500,464.h264ref,1.0,1.0,1.0,1.0,0.0
CoMeT500-5,500,464.h264ref,1.0,1.0,1.0,1.0,0.0
CoMeT250-1,250,464.h264ref,1.0,1.0,1.0,1.0,0.0
CoMeT250-2,250,464.h264ref,1.0,1.0,1.0,1.0,0.0
CoMeT250-3,250,464.h264ref,1.0,1.0,1.0,1.0,0.0
CoMeT250-4,250,464.h264ref,1.0,1.0,1.0,1.0,0.0
CoMeT250-5,250,464.h264ref,1.0,1.0,1.0,1.0,0.0
CoMeT125-1,125,464.h264ref,1.0,1.0,1.0,1.0,0.0
CoMeT125-2,125,464.h264ref,1.0,1.0,1.0,1.0,0.0
CoMeT125-3,125,464.h264ref,1.0,1.0,1.0,1.0,0.0
CoMeT125-4,125,464.h264ref,1.0,1.0,1.0,1.0,0.0
CoMeT125-5,125,464.h264ref,1.0,1.0,1.0,1.0,0.0
Baseline0,0,473.astar,1.0,1.0,1.0,1.0,0.0
CoMeT1000-1,1000,473.astar,1.0,1.0,1.0,1.0,0.0
CoMeT1000-2,1000,473.astar,1.0,1.0,1.0,1.0,0.0
CoMeT1000-3,1000,473.astar,1.0,1.0,1.0,1.0,0.0
CoMeT1000-4,1000,473.astar,1.0,1.0,1.0,1.0,0.0
CoMeT1000-5,1000,473.astar,1.0,1.0,1.0,1.0,0.0
CoMeT500-1,500,473.astar,1.0,1.0,1.0,1.0,0.0
CoMeT500-2,500,473.astar,1.0,1.0,1.0,1.0,0.0
CoMeT500-3,500,473.astar,1.0,1.0,1.0,1.0,0.0
CoMeT500-4,500,473.astar,1.0,0.9998961219501827,1.0000000897481134,1.0000242173751595,46.0
CoMeT500-5,500,473.astar,1.0001654303136562,0.9999059866515253,0.9997433316142083,0.9998730422453764,66.0
CoMeT250-1,250,473.astar,1.0,1.0,1.0,1.0,0.0
CoMeT250-2,250,473.astar,0.99983975511203,1.0000754302531467,1.000252629720689,1.000127691614477,350.0
CoMeT250-3,250,473.astar,0.9980264329746511,1.0007205591177102,1.0031002700475857,1.0000961356407845,2808.0
CoMeT250-4,250,473.astar,0.99517993881173,1.005525798833747,1.0075914451380328,1.0002245611151148,6852.0
CoMeT250-5,250,473.astar,0.9924160770925178,1.0095368574384198,1.0119775027506674,1.0001607153078762,10802.0
CoMeT125-1,125,473.astar,0.9980264329746511,1.0007205591177102,1.0031002700475857,1.0000961356407845,2808.0
CoMeT125-2,125,473.astar,0.9826486350317236,1.025252472984563,1.027675221860702,1.0003962843207908,24230.0
CoMeT125-3,125,473.astar,0.9111678966594361,1.1394176626234362,1.1527881866891792,1.0020415981119255,128676.0
CoMeT125-4,125,473.astar,0.8740442815256678,1.2055016521114423,1.2258439923802056,1.0032605393282836,192012.0
CoMeT125-5,125,473.astar,0.8256963569079364,1.3056333918881124,1.3308309876542046,1.0043246361155918,280578.0
Baseline0,0,444.namd,1.0,1.0,1.0,1.0,0.0
CoMeT1000-1,1000,444.namd,1.0,1.0,1.0,1.0,0.0
CoMeT1000-2,1000,444.namd,1.0,1.0,1.0,1.0,0.0
CoMeT1000-3,1000,444.namd,1.0,1.0,1.0,1.0,0.0
CoMeT1000-4,1000,444.namd,1.0,1.0,1.0,1.0,0.0
CoMeT1000-5,1000,444.namd,1.0,1.0,1.0,1.0,0.0
CoMeT500-1,500,444.namd,1.0,1.0,1.0,1.0,0.0
CoMeT500-2,500,444.namd,1.0,1.0,1.0,1.0,0.0
CoMeT500-3,500,444.namd,1.0,1.0,1.0,1.0,0.0
CoMeT500-4,500,444.namd,1.0,1.0,1.0,1.0,0.0
CoMeT500-5,500,444.namd,1.0,1.0,1.0,1.0,0.0
CoMeT250-1,250,444.namd,1.0,1.0,1.0,1.0,0.0
CoMeT250-2,250,444.namd,1.0,1.0,1.0,1.0,0.0
CoMeT250-3,250,444.namd,1.0,1.0,1.0,1.0,0.0
CoMeT250-4,250,444.namd,1.0,1.0,1.0,1.0,0.0
CoMeT250-5,250,444.namd,1.0,1.0,1.0,1.0,0.0
CoMeT125-1,125,444.namd,1.0,1.0,1.0,1.0,0.0
CoMeT125-2,125,444.namd,1.0,1.0,1.0,1.0,0.0
CoMeT125-3,125,444.namd,1.0,1.0,1.0,1.0,0.0
CoMeT125-4,125,444.namd,1.0,1.0,1.0,1.0,0.0
CoMeT125-5,125,444.namd,1.0,1.0,1.0,1.0,0.0
Baseline0,0,tpch17,1.0,1.0,1.0,1.0,0.0
CoMeT1000-1,1000,tpch17,1.0,1.0,1.0,1.0,0.0
CoMeT1000-2,1000,tpch17,1.0,1.0006347747378386,0.9999838104485951,1.0000755560357562,64.0
CoMeT1000-3,1000,tpch17,0.9995724642005571,1.0017245341170762,1.0006409859221508,1.0007729382457853,382.0
CoMeT1000-4,1000,tpch17,0.9991452938186046,1.001608897926346,1.00130121144809,1.0003369799194723,1602.0
CoMeT1000-5,1000,tpch17,0.9982117546470313,1.0037942780745839,1.0027401818365242,0.9999342662488923,2396.0
CoMeT500-1,500,tpch17,0.9995724642005571,1.0017245341170762,1.0006409859221508,1.0007729382457853,382.0
CoMeT500-2,500,tpch17,0.9973601012794644,1.0045077607172566,1.0040726747907187,1.0002689794872919,3228.0
CoMeT500-3,500,tpch17,0.9942331321791101,1.0082873929693779,1.0089111132521282,1.0004261360416646,7424.0
CoMeT500-4,500,tpch17,0.9925923123813586,1.0103048129279302,1.0114831622702483,1.0004193359984466,9538.0
CoMeT500-5,500,tpch17,0.9896254035501766,1.0150741630321842,1.0161191258009514,1.0007381824693375,12664.0
CoMeT250-1,250,tpch17,0.9942331321791101,1.0082873929693779,1.0089111132521282,1.0004261360416646,7424.0
CoMeT250-2,250,tpch17,0.9874614841545709,1.0179534368442522,1.0195296331638675,1.0003974247480774,15302.0
CoMeT250-3,250,tpch17,0.981611688940665,1.0304828078781056,1.0288323879173558,1.0009829840251874,24822.0
CoMeT250-4,250,tpch17,0.9773388995114857,1.0389091295583688,1.0356838398441346,1.0007608492800641,31840.0
CoMeT250-5,250,tpch17,0.97152790922968,1.050325923113411,1.045103066494171,1.0013018304960781,40759.0
CoMeT125-1,125,tpch17,0.981611688940665,1.0304828078781056,1.0288323879173558,1.0009829840251874,24822.0
CoMeT125-2,125,tpch17,0.9626712414300309,1.0632409368643387,1.0596794568027676,1.0019659680503747,51356.0
CoMeT125-3,125,tpch17,0.9476419601567007,1.0907791845368273,1.085038499945822,1.0023165480562832,74730.0
CoMeT125-4,125,tpch17,0.9381830313708066,1.1123466961542012,1.1013864113369667,1.002899085091963,90256.0
CoMeT125-5,125,tpch17,0.933124633804955,1.1230005908066627,1.1102891870756595,1.0028310846597823,102348.0
Baseline0,0,458.sjeng,1.0,1.0,1.0,1.0,0.0
CoMeT1000-1,1000,458.sjeng,1.0,1.0,1.0,1.0,0.0
CoMeT1000-2,1000,458.sjeng,1.0,1.0,1.0,1.0,0.0
CoMeT1000-3,1000,458.sjeng,1.0,1.0,1.0,1.0,0.0
CoMeT1000-4,1000,458.sjeng,1.0,1.0,1.0,1.0,0.0
CoMeT1000-5,1000,458.sjeng,1.0,1.0,1.0,1.0,0.0
CoMeT500-1,500,458.sjeng,1.0,1.0,1.0,1.0,0.0
CoMeT500-2,500,458.sjeng,1.0,1.0,1.0,1.0,0.0
CoMeT500-3,500,458.sjeng,1.0,1.0,1.0,1.0,0.0
CoMeT500-4,500,458.sjeng,1.0,1.0,1.0,1.0,0.0
CoMeT500-5,500,458.sjeng,1.0,1.0,1.0,1.0,0.0
CoMeT250-1,250,458.sjeng,1.0,1.0,1.0,1.0,0.0
CoMeT250-2,250,458.sjeng,1.0,1.0,1.0,1.0,0.0
CoMeT250-3,250,458.sjeng,1.0,1.0,1.0,1.0,0.0
CoMeT250-4,250,458.sjeng,1.0,1.0,1.0,1.0,0.0
CoMeT250-5,250,458.sjeng,1.0,1.0,1.0,1.0,0.0
CoMeT125-1,125,458.sjeng,1.0,1.0,1.0,1.0,0.0
CoMeT125-2,125,458.sjeng,1.0,1.0,1.0,1.0,0.0
CoMeT125-3,125,458.sjeng,1.0,1.0,1.0,1.0,0.0
CoMeT125-4,125,458.sjeng,1.0,1.0,1.0,1.0,0.0
CoMeT125-5,125,458.sjeng,1.0,1.0,1.0,1.0,0.0
Baseline0,0,445.gobmk,1.0,1.0,1.0,1.0,0.0
CoMeT1000-1,1000,445.gobmk,1.0,1.0,1.0,1.0,0.0
CoMeT1000-2,1000,445.gobmk,1.0,1.0,1.0,1.0,0.0
CoMeT1000-3,1000,445.gobmk,1.0,1.0,1.0,1.0,0.0
CoMeT1000-4,1000,445.gobmk,1.0,1.0,1.0,1.0,0.0
CoMeT1000-5,1000,445.gobmk,1.0,1.0,1.0,1.0,0.0
CoMeT500-1,500,445.gobmk,1.0,1.0,1.0,1.0,0.0
CoMeT500-2,500,445.gobmk,1.0,1.0,1.0,1.0,0.0
CoMeT500-3,500,445.gobmk,1.0,1.0,1.0,1.0,0.0
CoMeT500-4,500,445.gobmk,1.0,1.0,1.0,1.0,0.0
CoMeT500-5,500,445.gobmk,1.0,1.0,1.0,1.0,0.0
CoMeT250-1,250,445.gobmk,1.0,1.0,1.0,1.0,0.0
CoMeT250-2,250,445.gobmk,1.0,1.0,1.0,1.0,0.0
CoMeT250-3,250,445.gobmk,1.0,1.0,1.0,1.0,0.0
CoMeT250-4,250,445.gobmk,1.0,1.0,1.0,1.0,0.0
CoMeT250-5,250,445.gobmk,1.0,1.0,1.0,1.0,0.0
CoMeT125-1,125,445.gobmk,1.0,1.0,1.0,1.0,0.0
CoMeT125-2,125,445.gobmk,1.0,1.0,1.0,1.0,0.0
CoMeT125-3,125,445.gobmk,1.0,1.0006067533068719,0.9999964624242789,0.999645948072384,6.0
CoMeT125-4,125,445.gobmk,0.9996920102356072,1.0036778743866417,1.004495714499135,0.9995279307631788,80.0
CoMeT125-5,125,445.gobmk,0.9993272274644779,1.0155058463678306,1.0098344605047358,0.9985837922895359,104.0
Baseline0,0,436.cactusADM,1.0,1.0,1.0,1.0,0.0
CoMeT1000-1,1000,436.cactusADM,1.0,1.0,1.0,1.0,0.0
CoMeT1000-2,1000,436.cactusADM,1.0,1.0,1.0,1.0,0.0
CoMeT1000-3,1000,436.cactusADM,1.0,1.0,1.0,1.0,0.0
CoMeT1000-4,1000,436.cactusADM,0.9996402412237944,1.0004820486811419,1.0005601396759376,1.0000580256042122,202.0
CoMeT1000-5,1000,436.cactusADM,0.9996402412237944,1.000757085144674,1.000569245971767,1.0000314996137152,204.0
CoMeT500-1,500,436.cactusADM,1.0,1.0,1.0,1.0,0.0
CoMeT500-2,500,436.cactusADM,0.9989214996712994,1.001096972256422,1.0024016610820574,1.0000746043482729,680.0
CoMeT500-3,500,436.cactusADM,0.9972901492885994,1.0082449157956734,1.0068876976461485,1.0000314996137152,2090.0
CoMeT500-4,500,436.cactusADM,0.9935847719183848,1.012068736848673,1.0168992646915003,1.0001475508221398,4538.0
CoMeT500-5,500,436.cactusADM,0.992552158901901,1.0174585462781627,1.0193292402046417,1.0002901280210617,5248.0
CoMeT250-1,250,436.cactusADM,0.9972901492885994,1.0082449157956734,1.0068876976461485,1.0000314996137152,2090.0
CoMeT250-2,250,436.cactusADM,0.9897628449594729,1.0272336174106484,1.024820102344224,1.0004542575872621,7510.0
CoMeT250-3,250,436.cactusADM,0.9864903958045996,1.0401033365034194,1.0329545133788762,1.000974830150767,10810.0
CoMeT250-4,250,436.cactusADM,0.9816640002569048,1.0542925438754112,1.0445575447037139,1.0009996982668579,14954.0
CoMeT250-5,250,436.cactusADM,0.9793863442620875,1.0701918131558399,1.0485820296885155,1.0016877161453757,18182.0
CoMeT125-1,125,436.cactusADM,0.9864903958045996,1.0401033365034194,1.0329545133788762,1.000974830150767,10810.0
CoMeT125-2,125,436.cactusADM,0.9761777530896485,1.0809545625220927,1.0564055968758201,1.0017324787543394,20242.0
CoMeT125-3,125,436.cactusADM,0.9688259127002181,1.103976269501189,1.0740411831789676,1.002868122722495,27730.0
CoMeT125-4,125,436.cactusADM,0.9590445474123804,1.1427640066832327,1.0982220001314118,1.0031798031108354,37262.0
CoMeT125-5,125,436.cactusADM,0.9514350794506594,1.165799591649021,1.118151084633035,1.0040767131645174,44622.0
Baseline0,0,459.GemsFDTD,1.0,1.0,1.0,1.0,0.0
CoMeT1000-1,1000,459.GemsFDTD,1.0,1.0,1.0,1.0,0.0
CoMeT1000-2,1000,459.GemsFDTD,1.0,1.0,1.0,1.0,0.0
CoMeT1000-3,1000,459.GemsFDTD,1.0,1.0,1.0,1.0,0.0
CoMeT1000-4,1000,459.GemsFDTD,1.0,1.0,1.0,1.0,0.0
CoMeT1000-5,1000,459.GemsFDTD,0.9998639921365484,1.0002471400597754,1.0001755892231297,1.000051479844728,46.0
CoMeT500-1,500,459.GemsFDTD,1.0,1.0,1.0,1.0,0.0
CoMeT500-2,500,459.GemsFDTD,0.9995761436991571,1.0002462838614545,1.000546952019903,1.0000792278461417,510.0
CoMeT500-3,500,459.GemsFDTD,0.998847364393487,1.0006704984184114,1.0014940694772234,0.999998539578873,2116.0
CoMeT500-4,500,459.GemsFDTD,0.9977830094272703,1.002432982661984,1.0028712069840509,1.0000810533725504,4622.0
CoMeT500-5,500,459.GemsFDTD,0.9926301118201436,1.0087326837853479,1.009578616298529,1.0001204847429805,15174.0
CoMeT250-1,250,459.GemsFDTD,0.9967411175033024,1.0029235842998596,1.0042220508302588,0.9999488852605537,6542.0
CoMeT250-2,250,459.GemsFDTD,0.9888507352021653,1.0125362021262259,1.0145499408226684,1.000519544815943,23330.0
CoMeT250-3,250,459.GemsFDTD,0.9632952352031404,1.0445664069003242,1.0491476671388407,1.0008945079403098,72468.0
CoMeT250-4,250,459.GemsFDTD,0.9625127485552036,1.0456863777261594,1.0502336110738593,1.0011044434773213,75690.0
CoMeT250-5,250,459.GemsFDTD,0.95589877815928,1.0544225021603153,1.059503572199689,1.001338110857647,93126.0
CoMeT125-1,125,459.GemsFDTD,0.9321003988747432,1.0891312441037269,1.0939703646367613,1.0015600948689565,132668.0
CoMeT125-2,125,459.GemsFDTD,0.9357007110495279,1.0821623130039084,1.0886385458122791,1.0017853648278017,134828.0
CoMeT125-3,125,459.GemsFDTD,0.9280300073013278,1.094373461023157,1.1000248147125284,1.0024144412282725,173726.0
CoMeT125-4,125,459.GemsFDTD,0.9145682192165552,1.1131545675802093,1.1204820702465015,1.0029212073593543,221298.0
CoMeT125-5,125,459.GemsFDTD,0.9104264689480409,1.1183244674525723,1.1268931948974164,1.00311544336925,242706.0
Baseline0,0,450.soplex,1.0,1.0,1.0,1.0,0.0
CoMeT1000-1,1000,450.soplex,0.9983044834553966,1.002458361524387,1.0026932423891155,0.9997853085531433,2594.0
CoMeT1000-2,1000,450.soplex,0.9964545382345895,1.0058528364855845,1.0056568888038544,1.000049724177065,5420.0
CoMeT1000-3,1000,450.soplex,0.994229698165716,1.0106672300969164,1.009212945473649,1.0000789736929854,9126.0
CoMeT1000-4,1000,450.soplex,0.9932850805180774,1.0139884396029037,1.0107801755710883,1.0001029582960403,10172.0
CoMeT1000-5,1000,450.soplex,0.9924252024114937,1.014241087075724,1.0121917959099598,1.0001585323762892,11612.0
CoMeT500-1,500,450.soplex,0.994229698165716,1.0106672300969164,1.009212945473649,1.0000789736929854,9126.0
CoMeT500-2,500,450.soplex,0.9902441717314812,1.017958029121604,1.0157062562507435,1.0000005849903184,14522.0
